,Product Name,Category,Product Feel,Product Fit,Product Function,Best Suited Activity,sku_orderInAvailabilityMap,Color,Best Suited Weather,sku_size
8230,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",142,Raw Linen,"Spring, Summer, Fall, Winter",29
8231,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",57,True Navy,"Spring, Summer, Fall, Winter",28
8232,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",43,Nomad,"Spring, Summer, Fall, Winter",38
8233,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",58,True Navy,"Spring, Summer, Fall, Winter",29
8234,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",44,Nomad,"Spring, Summer, Fall, Winter",40
8235,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",66,True Navy,"Spring, Summer, Fall, Winter",38
8236,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",18,Dark Mocha,"Cold Weather, Fall, Spring, Winter",34
8237,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",67,True Navy,"Spring, Summer, Fall, Winter",40
8238,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",59,True Navy,"Spring, Summer, Fall, Winter",30
8239,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",68,True Navy,"Spring, Summer, Fall, Winter",42
8240,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",16,Dark Mocha,"Cold Weather, Fall, Spring, Winter",32
8241,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",7,Army Green,"Spring, Fall, Winter",34
8242,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",102,Obsidian,"Spring, Summer, Fall, Winter",31
8243,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",64,True Navy,"Spring, Summer, Fall, Winter",35
8244,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",103,Obsidian,"Spring, Summer, Fall, Winter",32
8245,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",104,Obsidian,"Spring, Summer, Fall, Winter",33
8246,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",65,True Navy,"Spring, Summer, Fall, Winter",36
8247,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",105,Obsidian,"Spring, Summer, Fall, Winter",34
8248,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",106,Obsidian,"Spring, Summer, Fall, Winter",35
8249,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",6,Army Green,"Spring, Fall, Winter",33
8250,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",143,Raw Linen,"Spring, Summer, Fall, Winter",30
8251,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",62,True Navy,"Spring, Summer, Fall, Winter",33
8252,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",99,Obsidian,"Spring, Summer, Fall, Winter",28
8253,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",100,Obsidian,"Spring, Summer, Fall, Winter",29
8254,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",101,Obsidian,"Spring, Summer, Fall, Winter",30
8255,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",63,True Navy,"Spring, Summer, Fall, Winter",34
8256,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",5,Army Green,"Spring, Fall, Winter",32
8257,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",111,Obsidian,"Spring, Summer, Fall, Winter",44
8258,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",112,Obsidian,"Spring, Summer, Fall, Winter",46
8259,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",4,Army Green,"Spring, Fall, Winter",31
8260,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",107,Obsidian,"Spring, Summer, Fall, Winter",36
8261,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",66,True Navy,"Spring, Summer, Fall, Winter",38
8262,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",108,Obsidian,"Spring, Summer, Fall, Winter",38
8263,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",109,Obsidian,"Spring, Summer, Fall, Winter",40
8264,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",110,Obsidian,"Spring, Summer, Fall, Winter",42
8265,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",19,Dark Mocha,"Cold Weather, Fall, Spring, Winter",35
8266,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",3,Army Green,"Spring, Fall, Winter",30
8267,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",74,Nomad,"Spring, Summer, Fall, Winter",31
8268,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",70,True Navy,"Spring, Summer, Fall, Winter",46
8269,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",75,Nomad,"Spring, Summer, Fall, Winter",32
8270,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",76,Nomad,"Spring, Summer, Fall, Winter",33
8271,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",141,Raw Linen,"Spring, Summer, Fall, Winter",28
8272,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",67,True Navy,"Spring, Summer, Fall, Winter",40
8273,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",68,True Navy,"Spring, Summer, Fall, Winter",42
8274,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",71,Nomad,"Spring, Summer, Fall, Winter",28
8275,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",72,Nomad,"Spring, Summer, Fall, Winter",29
8276,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",73,Nomad,"Spring, Summer, Fall, Winter",30
8277,"ABC Slim-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",69,True Navy,"Spring, Summer, Fall, Winter",44
8278,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",2,Army Green,"Spring, Fall, Winter",29
8279,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",1,Army Green,"Spring, Fall, Winter",28
8280,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",146,Raw Linen,"Spring, Summer, Fall, Winter",33
8281,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",85,Nomad,"Spring, Fall, Winter",28
8282,"ABC Classic-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",117,Compass Khaki,"Spring, Summer, Fall, Winter",32
8283,"ABC Slim-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",96,Army Green,"Spring, Summer, Fall, Winter",42
8284,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",86,Nomad,"Spring, Fall, Winter",29
8285,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",87,Nomad,"Spring, Fall, Winter",30
8286,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",88,Nomad,"Spring, Fall, Winter",31
8287,"ABC Classic-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",118,Compass Khaki,"Spring, Summer, Fall, Winter",33
8288,"ABC Slim-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",97,Army Green,"Spring, Summer, Fall, Winter",44
8289,"ABC Classic-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",120,Compass Khaki,"Spring, Summer, Fall, Winter",35
8290,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",322,Gatsby Blue,"Spring, Summer, Fall, Winter",29
8291,"ABC Classic-Fit Trouser 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",119,Compass Khaki,"Spring, Summer, Fall, Winter",34
8292,"ABC Slim-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",95,Army Green,"Spring, Summer, Fall, Winter",40
8293,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",77,Silver Drop,"Spring, Summer, Fall, Winter",40
8294,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",88,Black,"Spring, Summer, Fall, Winter",31
8295,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",90,Nomad,"Spring, Fall, Winter",33
8296,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",89,Black,"Spring, Summer, Fall, Winter",32
8297,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",90,Black,"Spring, Summer, Fall, Winter",33
8298,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",91,Black,"Spring, Summer, Fall, Winter",34
8299,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",91,Nomad,"Spring, Fall, Winter",34
8300,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",92,Black,"Spring, Summer, Fall, Winter",35
8301,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",93,Black,"Spring, Summer, Fall, Winter",36
8302,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",92,Nomad,"Spring, Fall, Winter",35
8303,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",93,Nomad,"Spring, Fall, Winter",36
8304,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",94,Black,"Spring, Summer, Fall, Winter",38
8305,"ABC Slim-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",98,Army Green,"Spring, Summer, Fall, Winter",46
8306,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",87,Black,"Spring, Summer, Fall, Winter",30
8307,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",89,Nomad,"Spring, Fall, Winter",32
8308,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",14,Dark Mocha,"Cold Weather, Fall, Spring, Winter",30
8309,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",13,Dark Mocha,"Cold Weather, Fall, Spring, Winter",29
8310,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",144,Raw Linen,"Spring, Summer, Fall, Winter",31
8311,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",97,Black,"Spring, Summer, Fall, Winter",44
8312,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",37,Nomad,"Spring, Summer, Fall, Winter",31
8313,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",94,Nomad,"Spring, Fall, Winter",38
8314,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",98,Black,"Spring, Summer, Fall, Winter",46
8315,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",38,Nomad,"Spring, Summer, Fall, Winter",32
8316,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",39,Nomad,"Spring, Summer, Fall, Winter",33
8317,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",95,Nomad,"Spring, Fall, Winter",40
8318,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",34,Nomad,"Spring, Summer, Fall, Winter",28
8319,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",36,Nomad,"Spring, Summer, Fall, Winter",30
8320,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",95,Black,"Spring, Summer, Fall, Winter",40
8321,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",15,Dark Mocha,"Cold Weather, Fall, Spring, Winter",31
8322,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",96,Black,"Spring, Summer, Fall, Winter",42
8323,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",35,Nomad,"Spring, Summer, Fall, Winter",29
8324,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",12,Dark Mocha,"Cold Weather, Fall, Spring, Winter",28
8325,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",145,Raw Linen,"Spring, Summer, Fall, Winter",32
8326,"ABC Relaxed-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",27,Trench,"Spring, Fall, Winter",44
8327,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",60,True Navy,"Spring, Summer, Fall, Winter",31
8328,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",42,Nomad,"Spring, Summer, Fall, Winter",36
8329,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",61,True Navy,"Spring, Summer, Fall, Winter",32
8330,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",62,True Navy,"Spring, Summer, Fall, Winter",33
8331,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",63,True Navy,"Spring, Summer, Fall, Winter",34
8332,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",64,True Navy,"Spring, Summer, Fall, Winter",35
8333,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",65,True Navy,"Spring, Summer, Fall, Winter",36
8334,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",321,Gatsby Blue,"Spring, Summer, Fall, Winter",28
8335,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",96,Nomad,"Spring, Fall, Winter",42
8336,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",97,Nomad,"Spring, Fall, Winter",44
8337,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",57,True Navy,"Spring, Summer, Fall, Winter",28
8338,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",40,Nomad,"Spring, Summer, Fall, Winter",34
8339,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",58,True Navy,"Spring, Summer, Fall, Winter",29
8340,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",98,Nomad,"Spring, Fall, Winter",46
8341,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",59,True Navy,"Spring, Summer, Fall, Winter",30
8342,"ABC Classic-Fit Trouser 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",41,Nomad,"Spring, Summer, Fall, Winter",35
8343,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",24,Trench,"Spring, Fall, Winter",29
8344,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",90,Seal Grey,"Spring, Fall, Winter",30
8345,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",93,Seal Grey,"Spring, Fall, Winter",33
8346,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",92,Seal Grey,"Spring, Fall, Winter",32
8347,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",91,Seal Grey,"Spring, Fall, Winter",31
8348,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",23,Trench,"Spring, Fall, Winter",28
8349,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",28,Trench,"Spring, Fall, Winter",33
8350,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",94,Seal Grey,"Spring, Fall, Winter",34
8351,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",25,Trench,"Spring, Fall, Winter",30
8352,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",26,Trench,"Spring, Fall, Winter",31
8353,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",96,Seal Grey,"Spring, Fall, Winter",36
8354,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",27,Trench,"Spring, Fall, Winter",32
8355,"ABC Slim-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",95,Seal Grey,"Spring, Fall, Winter",35
8356,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",22,Obsidian,"Spring, Fall, Winter",40
8357,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",29,Trench,"Spring, Fall, Winter",34
8358,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",30,Trench,"Spring, Fall, Winter",35
8359,"ABC Slim-Fit Trouser 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",31,Trench,"Spring, Fall, Winter",36
